event_id,frame_id,timestamp,ground_truth_label,wind_kts,prior_wind_kts,label_source,center_lat,center_lon
tauktae_2021,tauktae_2021_20210513T150000Z.npz,2021-05-13T15:00:00Z,disorganized,,,ibtracs_intensity_rules,10.335,71.4075
tauktae_2021,tauktae_2021_20210513T180000Z.npz,2021-05-13T18:00:00Z,disorganized,,,ibtracs_intensity_rules,10.5,71.5
tauktae_2021,tauktae_2021_20210513T210000Z.npz,2021-05-13T21:00:00Z,disorganized,,,ibtracs_intensity_rules,10.6925,71.6425
tauktae_2021,tauktae_2021_20210514T000000Z.npz,2021-05-14T00:00:00Z,disorganized,,,ibtracs_intensity_rules,10.9,71.8
tauktae_2021,tauktae_2021_20210514T030000Z.npz,2021-05-14T03:00:00Z,disorganized,25.0,,ibtracs_intensity_rules,10.5,72.3
tauktae_2021,tauktae_2021_20210514T060000Z.npz,2021-05-14T06:00:00Z,disorganized,25.0,,ibtracs_intensity_rules,11.0,72.5
tauktae_2021,tauktae_2021_20210514T090000Z.npz,2021-05-14T09:00:00Z,disorganized,30.0,25.0,ibtracs_intensity_rules,11.5,72.5
tauktae_2021,tauktae_2021_20210514T120000Z.npz,2021-05-14T12:00:00Z,disorganized,30.0,25.0,ibtracs_intensity_rules,11.6,72.6
tauktae_2021,tauktae_2021_20210514T150000Z.npz,2021-05-14T15:00:00Z,disorganized,,30.0,ibtracs_intensity_rules,11.9187,72.6188
tauktae_2021,tauktae_2021_20210514T180000Z.npz,2021-05-14T18:00:00Z,curved_band,35.0,30.0,ibtracs_intensity_rules,12.2,72.6
tauktae_2021,tauktae_2021_20210514T210000Z.npz,2021-05-14T21:00:00Z,curved_band,40.0,,ibtracs_intensity_rules,12.2,72.6
tauktae_2021,tauktae_2021_20210515T000000Z.npz,2021-05-15T00:00:00Z,curved_band,40.0,35.0,ibtracs_intensity_rules,12.7,72.5
tauktae_2021,tauktae_2021_20210515T030000Z.npz,2021-05-15T03:00:00Z,curved_band,40.0,40.0,ibtracs_intensity_rules,12.8,72.5
tauktae_2021,tauktae_2021_20210515T060000Z.npz,2021-05-15T06:00:00Z,curved_band,45.0,40.0,ibtracs_intensity_rules,13.2,72.6
tauktae_2021,tauktae_2021_20210515T090000Z.npz,2021-05-15T09:00:00Z,curved_band,45.0,40.0,ibtracs_intensity_rules,13.5,72.7
tauktae_2021,tauktae_2021_20210515T120000Z.npz,2021-05-15T12:00:00Z,curved_band,55.0,45.0,ibtracs_intensity_rules,13.8,72.7
tauktae_2021,tauktae_2021_20210515T150000Z.npz,2021-05-15T15:00:00Z,curved_band,55.0,45.0,ibtracs_intensity_rules,14.2,72.7
tauktae_2021,tauktae_2021_20210515T180000Z.npz,2021-05-15T18:00:00Z,curved_band,60.0,55.0,ibtracs_intensity_rules,14.5,72.6
tauktae_2021,tauktae_2021_20210515T210000Z.npz,2021-05-15T21:00:00Z,curved_band,60.0,55.0,ibtracs_intensity_rules,14.7,72.7
tauktae_2021,tauktae_2021_20210516T000000Z.npz,2021-05-16T00:00:00Z,banding,65.0,60.0,ibtracs_intensity_rules,15.0,72.7
tauktae_2021,tauktae_2021_20210516T030000Z.npz,2021-05-16T03:00:00Z,banding,70.0,60.0,ibtracs_intensity_rules,15.3,72.7
tauktae_2021,tauktae_2021_20210516T060000Z.npz,2021-05-16T06:00:00Z,banding,70.0,65.0,ibtracs_intensity_rules,15.7,72.7
tauktae_2021,tauktae_2021_20210516T090000Z.npz,2021-05-16T09:00:00Z,banding,70.0,70.0,ibtracs_intensity_rules,16.2,72.6
tauktae_2021,tauktae_2021_20210516T120000Z.npz,2021-05-16T12:00:00Z,banding,75.0,70.0,ibtracs_intensity_rules,16.7,72.5
tauktae_2021,tauktae_2021_20210516T150000Z.npz,2021-05-16T15:00:00Z,banding,80.0,70.0,ibtracs_intensity_rules,17.2,72.3
tauktae_2021,tauktae_2021_20210516T180000Z.npz,2021-05-16T18:00:00Z,banding,85.0,75.0,ibtracs_intensity_rules,17.5,72.0
tauktae_2021,tauktae_2021_20210516T210000Z.npz,2021-05-16T21:00:00Z,banding,90.0,80.0,ibtracs_intensity_rules,18.0,71.7
tauktae_2021,tauktae_2021_20210517T000000Z.npz,2021-05-17T00:00:00Z,banding,100.0,85.0,ibtracs_intensity_rules,18.5,71.5
tauktae_2021,tauktae_2021_20210517T030000Z.npz,2021-05-17T03:00:00Z,banding,100.0,90.0,ibtracs_intensity_rules,18.8,71.5
tauktae_2021,tauktae_2021_20210517T060000Z.npz,2021-05-17T06:00:00Z,banding,100.0,100.0,ibtracs_intensity_rules,19.2,71.4
tauktae_2021,tauktae_2021_20210517T090000Z.npz,2021-05-17T09:00:00Z,banding,100.0,100.0,ibtracs_intensity_rules,19.6,71.4
tauktae_2021,tauktae_2021_20210517T120000Z.npz,2021-05-17T12:00:00Z,banding,95.0,100.0,ibtracs_intensity_rules,20.1,71.3
tauktae_2021,tauktae_2021_20210517T150000Z.npz,2021-05-17T15:00:00Z,banding,90.0,100.0,ibtracs_intensity_rules,20.5,71.2
tauktae_2021,tauktae_2021_20210517T180000Z.npz,2021-05-17T18:00:00Z,banding,85.0,95.0,ibtracs_intensity_rules,20.9,71.1
tauktae_2021,tauktae_2021_20210517T210000Z.npz,2021-05-17T21:00:00Z,shear_affected,75.0,90.0,ibtracs_intensity_rules,21.3,71.2
tauktae_2021,tauktae_2021_20210518T000000Z.npz,2021-05-18T00:00:00Z,shear_affected,65.0,85.0,ibtracs_intensity_rules,21.5,71.2
tauktae_2021,tauktae_2021_20210518T030000Z.npz,2021-05-18T03:00:00Z,shear_affected,55.0,75.0,ibtracs_intensity_rules,21.6,71.3
tauktae_2021,tauktae_2021_20210518T060000Z.npz,2021-05-18T06:00:00Z,shear_affected,45.0,65.0,ibtracs_intensity_rules,22.0,71.5
tauktae_2021,tauktae_2021_20210518T090000Z.npz,2021-05-18T09:00:00Z,shear_affected,40.0,55.0,ibtracs_intensity_rules,22.5,71.8
tauktae_2021,tauktae_2021_20210518T120000Z.npz,2021-05-18T12:00:00Z,curved_band,35.0,45.0,ibtracs_intensity_rules,23.1,72.3
tauktae_2021,tauktae_2021_20210518T150000Z.npz,2021-05-18T15:00:00Z,disorganized,30.0,40.0,ibtracs_intensity_rules,23.6,72.6
tauktae_2021,tauktae_2021_20210518T180000Z.npz,2021-05-18T18:00:00Z,disorganized,30.0,35.0,ibtracs_intensity_rules,24.1,73.0
tauktae_2021,tauktae_2021_20210518T210000Z.npz,2021-05-18T21:00:00Z,disorganized,,30.0,ibtracs_intensity_rules,24.3185,73.1507
tauktae_2021,tauktae_2021_20210519T000000Z.npz,2021-05-19T00:00:00Z,disorganized,25.0,30.0,ibtracs_intensity_rules,24.5,73.3
